order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O038652,C04724,R0009,3/11/2024,1305.61,0,39,UPI,Cancelled
O038653,C02465,R0125,8/18/2025,871.23,87.12,38,UPI,Cancelled
O038654,C01008,R0171,1/26/2024,721.23,0,53,UPI,Delivered
O038655,C00604,R0150,7/19/2024,418.72,41.87,27,UPI,Delivered
O038656,C00605,R0002,1/8/2025,785.58,0,46,UPI,Delivered
O038657,C00020,R0095,11/3/2025,1166.73,0,44,Card,Refunded
O038658,C00599,R0035,9/8/2024,436.15,43.62,46,Cash,Refunded
O038659,C01818,R0167,11/4/2025,1245.01,124.5,59,UPI,Cancelled
O038660,C01320,R0078,11/16/2024,813.62,0,50,Cash,Refunded
O038661,C01698,R0080,4/3/2026,841.13,0,40,UPI,Delivered
O038662,C03944,R0030,8/15/2024,1435.8,0,58,UPI,Delivered
O038663,C02197,R0185,12/9/2024,1075.07,0,23,UPI,Delivered
O038664,C02081,R0191,1/2/2024,283.08,28.31,56,Card,Delivered
O038665,C00687,R0005,7/25/2025,1437.97,0,54,UPI,Delivered
O038666,C01836,R0162,1/20/2024,1242.9,124.29,55,Wallet,Refunded
O038667,C03839,R0017,2/17/2026,1120.35,112.03,28,Cash,Cancelled
O038668,C01218,R0094,4/20/2024,1454.61,145.46,60,Card,Delivered
O038669,C01156,R0126,4/28/2024,847.38,0,31,Card,Delivered
O038670,C03772,R0039,1/18/2024,535.89,0,31,Wallet,Delivered
O038671,C01781,R0008,3/7/2026,315.86,0,27,Cash,Delivered
O038672,C02290,R0107,11/18/2025,339.39,33.94,40,UPI,Delivered
O038673,C02147,R0037,11/1/2024,512.74,51.27,23,Wallet,Delivered
O038674,C01345,R0033,5/29/2024,236.77,23.68,27,Cash,Delivered
O038675,C02273,R0145,10/19/2025,895.17,89.52,39,Wallet,Delivered
O038676,C00785,R0122,4/10/2026,1174.8,117.48,55,Cash,Delivered
O038677,C00138,R0052,4/1/2024,619.71,61.97,55,UPI,Refunded
O038678,C04378,R0060,5/24/2024,1474.2,0,59,UPI,Delivered
O038679,C02093,R0155,2/1/2026,960.82,0,36,Wallet,Refunded
O038680,C03648,R0040,4/26/2025,1349.74,134.97,42,UPI,Delivered
O038681,C04018,R0061,11/24/2024,1434,143.4,30,Card,Delivered
O038682,C03410,R0060,1/12/2024,1078.41,0,40,UPI,Cancelled
O038683,C00089,R0028,4/28/2024,859.46,0,37,UPI,Refunded
O038684,C02529,R0098,7/10/2025,788.55,78.86,57,Wallet,Cancelled
O038685,C03456,R0089,7/23/2024,280.26,0,36,Cash,Delivered
O038686,C01560,R0174,9/5/2024,921.39,0,31,UPI,Delivered
O038687,C00832,R0004,3/3/2024,1205.58,0,51,UPI,Delivered
O038688,C01826,R0128,2/20/2025,1228.83,122.88,34,Card,Delivered
O038689,C02368,R0011,11/15/2024,1400.43,0,41,UPI,Delivered
O038690,C01836,R0199,7/16/2025,873.47,0,33,UPI,Delivered
O038691,C04422,R0154,3/14/2024,1287.45,0,37,Cash,Delivered
O038692,C02342,R0112,4/13/2025,1179.91,0,32,UPI,Delivered
O038693,C01255,R0062,3/30/2026,1152.72,115.27,23,UPI,Delivered
O038694,C03601,R0199,1/26/2025,966.38,0,33,UPI,Refunded
O038695,C01960,R0182,11/29/2025,1351.05,0,42,Wallet,Refunded
O038696,C00231,R0006,1/4/2025,371.99,37.2,39,Card,Refunded
O038697,C02603,R0133,9/17/2024,1349.36,134.94,54,Card,Delivered
O038698,C03510,R0124,5/15/2024,727.91,0,34,UPI,Delivered
O038699,C02477,R0057,9/12/2025,1189.73,118.97,56,UPI,Refunded
O038700,C03884,R0065,4/2/2025,1192.45,119.25,40,UPI,Cancelled
O038701,C02258,R0121,11/1/2025,573.03,0,25,Cash,Delivered
O038702,C02145,R0090,4/29/2026,542.03,0,23,Cash,Delivered
O038703,C04870,R0015,3/13/2026,1122.28,112.23,47,UPI,Delivered
O038704,C01623,R0110,4/1/2025,1479.77,0,56,UPI,Refunded
O038705,C03486,R0194,9/26/2025,1476.06,147.61,30,Card,Refunded
O038706,C04477,R0098,2/18/2026,1343.55,134.35,42,Card,Delivered
O038707,C04937,R0199,3/13/2024,515.95,51.6,24,Card,Cancelled
O038708,C04412,R0182,3/14/2024,1196.74,0,46,Cash,Delivered
O038709,C01884,R0151,3/30/2026,890.9,0,34,Wallet,Delivered
O038710,C01261,R0142,8/16/2025,212.92,0,33,Card,Delivered
O038711,C04938,R0189,1/31/2026,452.81,0,48,Cash,Refunded
O038712,C01012,R0067,1/26/2024,1419.69,0,60,UPI,Delivered
O038713,C04836,R0023,8/9/2024,1187.63,118.76,21,Cash,Delivered
O038714,C03961,R0176,10/21/2024,1387.23,0,31,UPI,Delivered
O038715,C03832,R0156,9/15/2024,666.87,0,56,Cash,Delivered
O038716,C02522,R0116,9/6/2024,358.13,35.81,43,UPI,Delivered
O038717,C00788,R0177,10/25/2024,756.97,0,51,UPI,Cancelled
O038718,C03160,R0095,8/24/2025,1066.45,0,47,Wallet,Refunded
O038719,C03961,R0087,4/22/2025,328.55,0,49,Cash,Cancelled
O038720,C01130,R0101,3/23/2024,1449.48,0,48,Cash,Delivered
O038721,C00397,R0032,12/29/2025,508.53,0,46,Cash,Delivered
O038722,C00169,R0126,3/10/2025,828.25,0,38,Wallet,Refunded
O038723,C02060,R0059,6/20/2025,1048.02,104.8,45,UPI,Delivered
O038724,C00235,R0165,4/15/2025,1453.19,0,50,Wallet,Delivered
O038725,C03949,R0061,4/20/2025,695.79,0,32,Card,Delivered
O038726,C03996,R0035,12/4/2025,685.68,68.57,32,UPI,Refunded
O038727,C03809,R0173,12/3/2024,1236.41,0,42,Wallet,Delivered
O038728,C04839,R0166,11/19/2025,889.56,0,54,UPI,Delivered
O038729,C04215,R0162,9/23/2024,1498.88,0,33,Cash,Refunded
O038730,C03978,R0091,8/6/2025,1045.84,104.58,52,UPI,Delivered
O038731,C01937,R0054,6/3/2024,892.1,0,54,UPI,Cancelled
O038732,C00277,R0173,8/6/2025,1183.5,0,26,UPI,Delivered
O038733,C03573,R0052,3/16/2024,1169.05,116.91,49,Wallet,Cancelled
O038734,C01289,R0179,3/17/2024,1169.04,116.9,22,UPI,Delivered
O038735,C00089,R0014,2/8/2025,1244.37,124.44,49,UPI,Refunded
O038736,C03362,R0169,3/9/2025,1263.55,126.36,45,UPI,Cancelled
O038737,C03476,R0114,5/3/2025,1260.82,126.08,21,UPI,Delivered
O038738,C02274,R0081,6/27/2025,1027.66,0,60,Wallet,Delivered
O038739,C00244,R0071,3/2/2026,803.93,0,48,Cash,Cancelled
O038740,C02263,R0176,2/13/2026,1321.63,132.16,20,Cash,Cancelled
O038741,C00815,R0075,9/4/2024,633.76,0,40,Wallet,Delivered
O038742,C01277,R0125,9/30/2025,936.4,93.64,46,UPI,Cancelled
O038743,C01405,R0125,2/15/2026,1335.52,0,41,UPI,Delivered
O038744,C02389,R0005,7/10/2024,482.51,0,29,Card,Cancelled
O038745,C04521,R0078,1/4/2026,800.42,80.04,49,UPI,Refunded
O038746,C01515,R0114,4/23/2024,1196.87,0,49,UPI,Refunded
O038747,C00363,R0021,2/24/2024,1230.21,123.02,25,Cash,Delivered
O038748,C01838,R0171,6/15/2025,915.57,91.56,26,Cash,Delivered
O038749,C03077,R0181,2/14/2024,1133.34,113.33,57,UPI,Refunded
O038750,C00347,R0190,4/1/2026,1471.44,147.14,35,Card,Delivered
O038751,C01583,R0128,7/26/2024,857.07,0,25,UPI,Delivered
O038752,C03260,R0077,9/13/2025,1155.99,115.6,48,Card,Refunded
O038753,C02896,R0182,12/1/2024,542.8,54.28,20,UPI,Delivered
O038754,C04024,R0100,1/6/2026,869.15,0,30,Wallet,Refunded
O038755,C03205,R0177,11/28/2025,822.59,0,53,UPI,Cancelled
O038756,C01646,R0108,11/24/2025,1058.77,0,28,UPI,Delivered
O038757,C04806,R0053,2/6/2025,339.44,33.94,24,UPI,Delivered
O038758,C03692,R0036,6/29/2025,785.45,0,60,UPI,Delivered
O038759,C03145,R0093,10/7/2024,1144.96,114.5,57,UPI,Delivered
O038760,C04803,R0139,12/21/2024,1147.73,0,53,UPI,Delivered
O038761,C02444,R0166,4/9/2024,888.76,0,46,UPI,Delivered
O038762,C00508,R0026,2/20/2025,266.37,26.64,48,Cash,Delivered
O038763,C02635,R0034,4/19/2026,291.57,0,49,UPI,Delivered
O038764,C03618,R0199,10/17/2025,444.33,44.43,54,UPI,Delivered
O038765,C01297,R0143,8/8/2024,1160.33,116.03,33,UPI,Refunded
O038766,C01060,R0170,1/7/2026,1409.75,140.97,45,UPI,Delivered
O038767,C03936,R0165,3/28/2026,364.41,0,46,UPI,Delivered
O038768,C03453,R0097,9/26/2024,1077.07,0,54,Cash,Cancelled
O038769,C01155,R0109,9/3/2025,618.88,0,35,Card,Delivered
O038770,C03529,R0090,11/15/2024,789.33,78.93,44,UPI,Cancelled
O038771,C04612,R0096,5/26/2024,315.99,0,34,UPI,Delivered
O038772,C00197,R0169,2/27/2024,395.2,39.52,52,Wallet,Cancelled
O038773,C04537,R0011,4/28/2024,1033.05,0,54,UPI,Cancelled
O038774,C01731,R0089,2/5/2024,1172.8,0,36,UPI,Refunded
O038775,C02495,R0106,2/27/2025,959.23,95.92,51,UPI,Cancelled
O038776,C01100,R0116,8/21/2025,1195.68,119.57,23,Wallet,Delivered
O038777,C01922,R0148,3/28/2026,287.87,0,50,UPI,Delivered
O038778,C03092,R0004,10/19/2024,397.75,0,24,Cash,Refunded
O038779,C02850,R0161,2/9/2024,778.11,0,38,Cash,Refunded
O038780,C02867,R0125,1/6/2024,1164.98,0,55,UPI,Delivered
O038781,C02315,R0081,3/28/2025,1352.12,135.21,24,Card,Refunded
O038782,C00649,R0183,12/8/2025,304.65,30.46,56,UPI,Delivered
O038783,C01020,R0029,11/24/2024,1125.17,112.52,49,UPI,Cancelled
O038784,C00035,R0029,12/25/2024,458.65,0,35,Card,Delivered
O038785,C01602,R0060,11/5/2025,1531.47,0,44,Card,Refunded
O038786,C04326,R0074,1/4/2025,1285.14,0,33,UPI,Refunded
O038787,C04249,R0049,7/28/2025,486.98,0,43,UPI,Refunded
O038788,C01371,R0176,7/29/2024,369.44,0,24,UPI,Refunded
O038789,C02281,R0127,3/15/2024,1467.67,146.77,47,UPI,Refunded
O038790,C01176,R0189,2/19/2024,1064.69,106.47,57,UPI,Refunded
O038791,C00150,R0037,11/2/2024,346.32,34.63,26,Cash,Delivered
O038792,C02862,R0150,1/21/2025,550.62,0,51,UPI,Delivered
O038793,C03968,R0146,1/9/2025,1150.27,0,53,UPI,Delivered
O038794,C01654,R0159,7/10/2025,388.09,38.81,50,Wallet,Cancelled
O038795,C03141,R0148,9/1/2025,1352.21,135.22,37,UPI,Delivered
O038796,C04618,R0165,11/4/2025,1306.9,0,29,UPI,Cancelled
O038797,C03154,R0198,2/22/2024,698.48,0,29,UPI,Refunded
O038798,C04936,R0136,8/22/2024,1157.06,115.71,47,Wallet,Delivered
O038799,C00207,R0015,10/27/2025,1351.12,0,48,Wallet,Delivered
O038800,C02816,R0058,2/13/2025,1175.89,117.59,33,Wallet,Delivered
O038801,C00709,R0057,4/23/2025,1429.96,0,51,UPI,Cancelled
O038802,C02198,R0089,2/19/2024,365.84,0,37,Cash,Delivered
O038803,C04262,R0008,4/8/2026,914.13,0,40,UPI,Refunded
O038804,C00983,R0173,10/10/2025,381.6,0,30,Wallet,Cancelled
O038805,C04313,R0102,1/10/2025,998.36,0,50,Card,Delivered
O038806,C02096,R0162,12/29/2024,1143.51,0,24,Cash,Cancelled
O038807,C04637,R0106,10/30/2025,318.63,31.86,22,Card,Cancelled
O038808,C02607,R0048,1/2/2025,1463.18,0,29,UPI,Refunded
O038809,C02209,R0018,4/25/2026,953.23,0,48,UPI,Delivered
O038810,C02013,R0025,11/4/2024,322.34,32.23,40,Cash,Delivered
O038811,C03669,R0133,5/25/2024,269.38,0,44,Cash,Delivered
O038812,C01780,R0036,7/28/2024,290.82,29.08,47,Wallet,Cancelled
O038813,C01608,R0147,3/1/2026,1414.23,141.42,48,Wallet,Delivered
O038814,C04261,R0090,8/7/2025,1048.71,0,41,Card,Delivered
O038815,C03613,R0162,12/10/2024,987.39,0,38,Cash,Delivered
O038816,C03168,R0067,12/1/2025,1355.33,0,29,UPI,Delivered
O038817,C00033,R0020,1/12/2024,759.89,0,55,UPI,Delivered
O038818,C04149,R0012,4/20/2025,597.76,0,54,UPI,Cancelled
O038819,C04175,R0139,10/30/2024,316.78,0,23,Card,Delivered
O038820,C02979,R0101,4/2/2025,1251.56,125.16,24,UPI,Refunded
O038821,C01766,R0100,6/17/2025,1174.72,0,40,UPI,Delivered
O038822,C02902,R0045,5/16/2025,1054.97,0,54,Cash,Delivered
O038823,C00938,R0030,9/9/2025,780.61,78.06,27,UPI,Delivered
O038824,C02413,R0188,4/15/2025,1039.01,0,31,Cash,Delivered
O038825,C00726,R0045,9/21/2024,407.62,40.76,26,UPI,Delivered
O038826,C01312,R0018,2/3/2024,406.47,0,53,Card,Delivered
O038827,C02309,R0081,1/1/2024,1009.88,0,32,UPI,Refunded
O038828,C01210,R0149,3/24/2024,774.41,0,29,UPI,Refunded
O038829,C03250,R0184,6/14/2025,247.61,0,33,UPI,Delivered
O038830,C02179,R0183,4/24/2024,1231.89,0,42,Cash,Cancelled
O038831,C04262,R0195,5/14/2024,466.9,0,21,UPI,Delivered
O038832,C01091,R0139,5/28/2024,1046.4,0,21,UPI,Refunded
O038833,C03112,R0015,8/13/2024,1191.28,0,54,UPI,Cancelled
O038834,C04218,R0038,5/25/2024,416.04,41.6,44,UPI,Delivered
O038835,C03069,R0034,2/28/2026,1531.06,153.11,47,Card,Delivered
O038836,C01291,R0111,2/6/2024,497.25,0,37,Wallet,Cancelled
O038837,C04566,R0104,2/24/2024,1138.29,0,20,Card,Delivered
O038838,C01038,R0163,10/15/2024,770.46,0,45,UPI,Delivered
O038839,C04975,R0058,2/8/2024,505.1,0,49,UPI,Delivered
O038840,C00105,R0049,12/9/2025,1102.72,0,48,UPI,Delivered
O038841,C04827,R0089,8/9/2025,360.3,0,51,Card,Delivered
O038842,C01301,R0055,10/6/2024,1091.25,0,34,Cash,Cancelled
O038843,C03667,R0007,6/5/2025,1011.48,101.15,26,UPI,Delivered
O038844,C04564,R0003,6/14/2024,604.9,60.49,51,UPI,Cancelled
O038845,C04207,R0126,10/1/2024,400.54,0,37,Cash,Cancelled
O038846,C01400,R0173,3/31/2025,307.46,30.75,52,UPI,Delivered
O038847,C01624,R0188,6/26/2024,772.42,0,32,UPI,Cancelled
O038848,C01350,R0079,6/22/2024,1542.98,0,48,UPI,Delivered
O038849,C01347,R0163,6/17/2025,1561.1,0,49,UPI,Delivered
O038850,C00762,R0167,11/19/2024,826.81,0,42,UPI,Cancelled
O038851,C00827,R0013,1/13/2024,1568.02,0,22,Cash,Cancelled
O038852,C03893,R0028,1/27/2025,1011.69,0,49,UPI,Refunded
O038853,C02751,R0103,11/24/2025,421.88,0,30,UPI,Delivered
O038854,C02484,R0095,9/1/2025,857.41,85.74,30,UPI,Delivered
O038855,C00999,R0159,7/8/2025,1282.06,128.21,24,Cash,Delivered
O038856,C01413,R0119,11/24/2024,418.04,41.8,20,Wallet,Delivered
O038857,C02377,R0152,10/9/2025,847.43,0,41,UPI,Delivered
O038858,C04861,R0163,7/28/2024,359.2,0,31,Card,Delivered
O038859,C03830,R0007,4/30/2026,534.31,53.43,32,Cash,Delivered
O038860,C02693,R0095,10/13/2025,1305.85,0,37,UPI,Cancelled
O038861,C01767,R0059,2/12/2025,1434.03,0,50,Cash,Refunded
O038862,C04080,R0170,6/29/2024,1125.5,0,35,UPI,Delivered
O038863,C03042,R0146,4/30/2026,559.15,0,30,UPI,Refunded
O038864,C01631,R0172,10/18/2025,863.16,86.32,48,Cash,Delivered
O038865,C01431,R0116,11/2/2025,921.98,0,26,Card,Delivered
O038866,C04977,R0095,2/28/2024,976.77,0,31,UPI,Refunded
O038867,C03348,R0063,12/7/2025,1142.1,0,54,Cash,Delivered
O038868,C00948,R0038,4/28/2024,1337.48,0,44,Wallet,Delivered
O038869,C03393,R0196,12/31/2025,1470.72,147.07,49,UPI,Delivered
O038870,C03726,R0153,12/28/2024,1442.42,0,48,UPI,Delivered
O038871,C00752,R0168,1/12/2024,1486.19,0,59,Wallet,Delivered
O038872,C01994,R0113,12/19/2025,939.17,0,56,Cash,Delivered
O038873,C04441,R0114,8/9/2024,525.22,52.52,41,Card,Cancelled
O038874,C04570,R0091,1/24/2024,392.39,0,30,UPI,Delivered
O038875,C04714,R0088,2/20/2024,1000.42,0,32,Wallet,Cancelled
O038876,C01725,R0106,11/11/2025,1110.18,0,27,UPI,Cancelled
O038877,C00197,R0040,2/10/2026,899.99,90,36,Card,Delivered
O038878,C04270,R0025,8/13/2024,424.44,0,36,Card,Cancelled
O038879,C02466,R0196,6/30/2025,546.02,0,57,UPI,Delivered
O038880,C04774,R0030,2/20/2024,555.16,55.52,50,Cash,Delivered
O038881,C02907,R0185,1/22/2024,1135.85,0,34,UPI,Delivered
O038882,C03167,R0070,2/5/2026,537.29,0,21,Card,Delivered
O038883,C02290,R0192,2/28/2026,1108.12,110.81,50,UPI,Delivered
O038884,C01167,R0077,9/25/2024,1192.37,0,24,UPI,Delivered
O038885,C01982,R0057,4/12/2026,1412.52,0,51,UPI,Delivered
O038886,C04698,R0193,5/23/2024,1243.01,0,44,UPI,Delivered
O038887,C04588,R0087,6/10/2024,344.37,34.44,54,UPI,Cancelled
O038888,C03670,R0048,3/12/2024,1162.04,116.2,44,UPI,Delivered
O038889,C01469,R0077,6/27/2024,1380.44,0,50,UPI,Delivered
O038890,C00625,R0184,11/3/2025,1556.88,155.69,31,UPI,Delivered
O038891,C04228,R0110,12/12/2024,1087.47,0,20,UPI,Delivered
O038892,C01397,R0081,11/22/2025,1340.03,0,52,UPI,Delivered
O038893,C02976,R0110,2/6/2025,1437.04,143.7,42,UPI,Delivered
O038894,C00832,R0079,2/8/2026,1168.05,116.81,24,UPI,Delivered
O038895,C00203,R0077,6/22/2024,882.43,88.24,27,Cash,Delivered
O038896,C01272,R0187,3/19/2024,551.54,0,31,Card,Delivered
O038897,C02362,R0152,5/30/2024,1443.34,0,60,UPI,Delivered
O038898,C01021,R0080,7/27/2024,816.23,81.62,28,UPI,Delivered
O038899,C02285,R0187,1/8/2026,994.35,99.44,43,UPI,Cancelled
O038900,C03739,R0192,3/13/2025,1055.93,0,50,UPI,Delivered
O038901,C04523,R0192,3/30/2026,438.12,0,25,Card,Delivered
O038902,C03967,R0052,1/15/2025,1392.51,139.25,27,Cash,Delivered
O038903,C02023,R0127,9/10/2025,489.43,0,40,UPI,Delivered
O038904,C03909,R0089,5/18/2024,832.47,83.25,23,UPI,Refunded
O038905,C02885,R0156,2/25/2024,1185.89,0,29,Card,Delivered
O038906,C00472,R0095,9/12/2024,741.34,74.13,55,UPI,Cancelled
O038907,C00209,R0196,3/2/2026,1178.35,0,20,UPI,Refunded
O038908,C02851,R0054,8/29/2025,1541.63,0,46,Cash,Delivered
O038909,C00825,R0055,4/26/2024,1568.65,0,58,Wallet,Delivered
O038910,C01604,R0176,9/13/2025,1475.04,0,43,Cash,Delivered
O038911,C04505,R0148,1/28/2025,1544.03,0,60,Card,Delivered
O038912,C01662,R0164,2/16/2026,1484.4,0,21,UPI,Delivered
O038913,C02627,R0145,9/21/2024,1080.47,108.05,31,Card,Cancelled
O038914,C02638,R0139,3/23/2025,370.78,0,37,UPI,Refunded
O038915,C02958,R0006,12/5/2024,370.22,0,47,Wallet,Cancelled
O038916,C04201,R0088,1/29/2026,700.84,70.08,59,UPI,Refunded
O038917,C01371,R0183,12/26/2025,1372.92,137.29,38,Cash,Delivered
O038918,C04109,R0189,4/5/2026,1306.92,0,41,Cash,Delivered
O038919,C04787,R0079,12/3/2025,1261.67,0,38,UPI,Delivered
O038920,C01558,R0105,5/26/2024,860.43,0,21,UPI,Delivered
O038921,C04208,R0162,10/30/2025,589.89,58.99,32,UPI,Delivered
O038922,C04135,R0028,4/17/2024,441.96,44.2,59,Card,Delivered
O038923,C00874,R0103,3/31/2024,835.21,83.52,35,Wallet,Delivered
O038924,C01783,R0085,9/8/2025,1070.92,0,38,Card,Delivered
O038925,C04412,R0121,3/8/2024,1258.73,0,27,Card,Refunded
O038926,C01092,R0082,10/16/2024,997.22,0,60,Cash,Refunded
O038927,C03910,R0179,1/11/2024,495.54,49.55,42,UPI,Refunded
O038928,C03213,R0050,4/11/2025,310.58,0,28,UPI,Cancelled
O038929,C01346,R0064,12/12/2024,986.29,98.63,23,UPI,Cancelled
O038930,C02127,R0164,7/10/2024,674.63,0,56,UPI,Delivered
O038931,C02021,R0193,4/7/2025,1435.96,0,60,UPI,Delivered
O038932,C04494,R0103,11/16/2025,854.77,0,23,UPI,Refunded
O038933,C03370,R0028,7/13/2024,816.48,81.65,30,UPI,Refunded
O038934,C00808,R0163,8/24/2025,1067.7,0,56,UPI,Delivered
O038935,C04768,R0083,8/12/2025,930.77,0,47,Wallet,Refunded
O038936,C00160,R0131,3/17/2025,1191.02,0,35,Cash,Refunded
O038937,C01961,R0152,3/8/2026,894.2,0,26,UPI,Delivered
O038938,C01114,R0197,1/23/2025,1000.12,100.01,53,UPI,Delivered
O038939,C00098,R0011,2/24/2024,868.4,86.84,38,UPI,Refunded
O038940,C00342,R0057,11/2/2025,439.33,43.93,22,Wallet,Delivered
O038941,C03082,R0080,12/8/2025,1116.11,111.61,39,Wallet,Delivered
O038942,C04872,R0066,4/2/2025,1176.89,0,51,Wallet,Delivered
O038943,C00277,R0129,8/23/2025,833.87,0,54,UPI,Refunded
O038944,C03202,R0182,6/15/2024,817.51,0,31,UPI,Refunded
O038945,C01089,R0060,2/22/2025,1000.21,0,20,UPI,Delivered
O038946,C02765,R0027,4/20/2026,444.73,0,59,Card,Delivered
O038947,C04615,R0162,2/20/2024,886.88,88.69,44,Wallet,Refunded
O038948,C02562,R0150,2/16/2026,747.24,74.72,57,UPI,Cancelled
O038949,C03813,R0190,2/26/2024,418.54,0,59,Card,Delivered
O038950,C01103,R0018,11/27/2024,1235.33,123.53,32,Card,Cancelled
O038951,C02067,R0097,3/5/2024,1187.4,118.74,29,Card,Delivered
O038952,C04677,R0199,3/8/2026,1399.09,139.91,46,UPI,Delivered
O038953,C00677,R0059,3/24/2026,539.72,53.97,41,Cash,Delivered
O038954,C04871,R0080,9/29/2025,623.78,0,40,UPI,Refunded
O038955,C01050,R0063,7/3/2025,1368.78,0,22,UPI,Refunded
O038956,C00264,R0026,4/11/2026,538.7,0,47,Wallet,Refunded
O038957,C00941,R0087,3/21/2025,315.79,31.58,58,Cash,Cancelled
O038958,C03465,R0098,8/1/2025,1497.44,149.74,41,UPI,Refunded
O038959,C02784,R0041,2/13/2024,734.56,73.46,47,Cash,Delivered
O038960,C03038,R0065,2/17/2024,696.03,0,28,Wallet,Delivered
O038961,C01583,R0197,2/8/2026,690.23,0,22,Wallet,Delivered
O038962,C02180,R0173,2/16/2026,745.87,0,42,UPI,Refunded
O038963,C02425,R0060,7/27/2025,909.44,0,56,Cash,Cancelled
O038964,C01407,R0109,2/17/2025,967.44,96.74,31,Cash,Delivered
O038965,C02408,R0106,1/21/2024,572.14,0,56,Card,Cancelled
O038966,C04551,R0158,1/27/2024,833.9,83.39,33,Cash,Refunded
O038967,C04605,R0012,2/6/2025,511.73,0,20,UPI,Delivered
O038968,C04206,R0177,12/3/2024,471.32,0,27,UPI,Delivered
O038969,C02792,R0155,12/21/2025,1475.97,0,36,Wallet,Delivered
O038970,C04478,R0054,1/6/2024,1355.56,135.56,34,UPI,Delivered
O038971,C02618,R0137,1/27/2024,1336.37,133.64,33,UPI,Delivered
O038972,C04525,R0138,7/13/2024,310.09,0,38,UPI,Delivered
O038973,C01634,R0063,10/17/2025,878.96,0,27,UPI,Delivered
O038974,C02530,R0173,12/14/2025,1234.71,123.47,57,Cash,Delivered
O038975,C00008,R0132,11/21/2024,1393.3,0,32,Cash,Refunded
O038976,C03752,R0184,10/15/2025,754.61,0,52,UPI,Delivered
O038977,C00477,R0101,12/5/2025,1269.32,126.93,42,Wallet,Refunded
O038978,C02198,R0112,3/31/2024,648.53,64.85,51,Wallet,Delivered
O038979,C03931,R0141,9/1/2025,362.88,36.29,58,Wallet,Cancelled
O038980,C02166,R0029,2/25/2025,1446.89,0,34,UPI,Delivered
O038981,C04787,R0142,6/13/2025,839.3,0,40,Card,Delivered
O038982,C03099,R0146,1/16/2024,326.86,0,58,UPI,Delivered
O038983,C01844,R0010,3/7/2026,1496.99,149.7,45,Wallet,Cancelled
O038984,C04597,R0142,8/7/2024,987.52,98.75,23,Card,Cancelled
O038985,C01501,R0173,2/13/2026,1456.02,145.6,33,UPI,Delivered
O038986,C01228,R0008,3/1/2026,1401.25,140.12,48,UPI,Delivered
O038987,C01598,R0005,4/7/2025,989.52,0,56,UPI,Delivered
O038988,C03343,R0104,3/22/2025,439.8,0,30,UPI,Refunded
O038989,C03680,R0104,11/16/2024,1461,146.1,34,Card,Refunded
O038990,C02882,R0126,2/13/2024,1406.64,140.66,22,Card,Delivered
O038991,C02267,R0083,5/25/2025,226.85,0,32,UPI,Refunded
O038992,C04390,R0082,1/21/2026,920.72,92.07,57,Card,Delivered
O038993,C01182,R0150,2/18/2024,907.64,0,50,UPI,Delivered
O038994,C01448,R0026,10/12/2024,276.63,27.66,38,Wallet,Delivered
O038995,C00740,R0110,7/19/2025,1478.93,147.89,29,UPI,Delivered
O038996,C00742,R0166,9/15/2024,757.03,75.7,59,Wallet,Cancelled
O038997,C02558,R0135,3/24/2025,555.16,0,32,Cash,Delivered
O038998,C01503,R0185,7/9/2024,993.48,0,32,Cash,Delivered
O038999,C01028,R0024,3/10/2024,890.38,89.04,47,UPI,Delivered
O039000,C03998,R0085,4/20/2026,812.84,0,20,Wallet,Cancelled
O039001,C02515,R0017,4/19/2024,339.82,33.98,34,Wallet,Delivered
O039002,C03021,R0196,8/23/2024,285.8,0,32,UPI,Refunded
O039003,C04437,R0152,10/23/2025,1009.32,0,44,UPI,Delivered
O039004,C04442,R0149,7/19/2024,1319.53,0,46,Card,Cancelled
O039005,C00534,R0091,6/1/2024,1062.93,0,30,UPI,Cancelled
O039006,C00381,R0068,3/5/2024,817.5,0,47,Wallet,Delivered
O039007,C04361,R0115,9/9/2024,1411.15,141.12,38,Cash,Delivered
O039008,C00972,R0043,1/29/2024,742.49,74.25,52,Card,Refunded
O039009,C03206,R0158,10/1/2024,850.61,85.06,43,Card,Delivered
O039010,C01545,R0101,6/25/2025,870.98,87.1,47,Card,Delivered
O039011,C01249,R0174,3/26/2024,1339.08,0,59,Cash,Refunded
O039012,C02879,R0082,7/8/2024,949.19,94.92,36,Cash,Delivered
O039013,C04103,R0080,8/1/2025,602.73,0,36,Card,Delivered
O039014,C01131,R0129,6/18/2024,391.77,0,43,UPI,Cancelled
O039015,C03096,R0183,7/29/2024,1420.21,0,46,UPI,Delivered
O039016,C04734,R0176,4/12/2024,722.33,0,36,Wallet,Delivered
O039017,C04846,R0165,5/15/2025,1071.3,0,26,UPI,Cancelled
O039018,C00591,R0022,3/24/2024,256.51,0,29,UPI,Delivered
O039019,C04419,R0044,9/16/2025,367.04,0,52,UPI,Delivered
O039020,C04853,R0072,11/21/2024,1168.69,0,22,Wallet,Delivered
O039021,C00859,R0040,2/16/2024,1446.68,0,58,UPI,Refunded
O039022,C04694,R0134,10/20/2025,1392.97,139.3,60,UPI,Delivered
O039023,C01916,R0050,7/21/2024,1497.04,149.7,21,Wallet,Delivered
